@relation DeerHunter_missing

@attribute wtdeer numeric
@attribute state numeric
@attribute urban numeric
@attribute race numeric
@attribute retire numeric
@attribute employ numeric
@attribute educ numeric
@attribute married numeric
@attribute income numeric
@attribute gender numeric
@attribute age numeric
@attribute huntexp numeric
@attribute agehunt numeric
@attribute trips numeric
@attribute bagdeer numeric
@attribute numbag numeric
@attribute bagbuck numeric
@attribute avgcost numeric
@attribute totcost numeric
@attribute a numeric
@attribute yes numeric

@data
0.400049,28,2,1,0,1,21,1,40000,1,34,23,11,2,0,0,0,40,80,27,1
0.230151,42,3,1,0,1,12,1,15000,1,34,22,12,3,1,1,1,15,45,9,1
0.410213,28,2,1,0,1,12,1,22500,1,34,20,14,3,1,2,1,150,450,69,1
0.509931,17,3,1,0,1,12,1,40000,1,34,16,18,1,1,1,1,20,20,491,2
0.141057,35,3,1,0,1,26,1,62500,1,34,20,14,3,0,0,0,50,150,491,2
0.724971,37,1,1,0,1,12,0,85000,1,34,20,14,4,0,0,0,5,20,953,1
2.632805,3,1,0,0,1,22,1,40000,1,34,9,25,1,0,0,0,100,100,491,2
1.393537,3,1,1,0,1,24,1,40000,1,34,27,7,1,0,0,0,200,200,289,1
0.239064,51,2,1,0,1,22,1,62500,1,34,24,10,4,1,2,0,100,400,491,1
0.507758,27,2,1,0,1,12,1,22500,1,34,16,18,6,0,0,0,15,90,953,2
0.322992,51,2,1,0,1,22,1,62500,1,34,22,12,5,1,1,1,100,500,202,1
0.132035,39,2,1,0,1,10,1,40000,1,35,20,15,7,0,0,0,35,245,202,1
0.411184,39,2,1,0,1,12,1,40000,1,35,5,30,5,0,0,0,20,100,289,1
0.231162,30,2,1,0,1,12,1,40000,1,35,19,16,16,0,0,0,6,96,289,1
0.230777,30,2,1,0,1,12,1,40000,1,35,25,10,25,0,0,0,8,200,491,1
0.316841,20,3,1,0,1,12,1,27500,1,35,26,9,10,1,1,1,5,50,202,1
0.265198,30,2,1,0,1,12,1,40000,1,35,23,12,33,0,0,0,9,297,289,1
0.573304,22,3,1,0,1,22,1,62500,1,35,19,16,12,1,2,1,25,300,99,1
0.182013,46,3,1,0,1,12,1,40000,1,35,23,12,11,1,1,1,2.727273,30,491,2
0.239131,30,3,1,0,1,12,1,40000,1,35,25,10,14,1,1,1,1,14,9,1
0.187019,46,3,1,4,0,21,0,15000,1,35,20,15,12,0,0,0,3,36,289,1
0.186213,46,2,1,0,1,23,1,40000,1,35,24,11,14,0,0,0,15,210,289,1
0.61994,20,3,1,0,1,11,1,15000,1,35,23,12,3,0,0,0,27,81,139,1
0.445054,30,2,1,4,0,11,0,5000,1,35,17,18,1,1,1,1,20,20,289,2
0.461165,30,3,1,0,1,21,1,40000,1,35,23,12,8,0,0,0,3,24,202,1
0.182013,46,3,1,0,1,11,1,40000,1,35,27,8,15,0,0,0,8,120,139,1
0.57583,22,3,1,0,1,12,0,62500,1,35,19,16,2,0,0,0,200,400,491,1
1.098953,7,2,1,0,1,22,0,85000,1,35,20,15,7,0,0,0,10,70,491,2
0.358794,46,3,1,0,1,12,1,15000,1,35,23,12,25,0,0,0,4,100,289,1
0.29417,20,3,1,0,1,12,1,22500,1,35,17,18,10,0,0,0,2,20,69,1
0.358794,46,3,1,4,0,12,1,27500,1,35,23,12,26,0,0,0,5,130,491,2
0.182013,46,3,1,0,1,10,1,40000,1,35,26,9,7,1,1,1,50,350,202,2
0.316841,20,2,1,0,1,12,1,27500,1,35,21,14,20,1,1,1,100,2000,202,1
0.820852,31,2,1,0,1,12,1,85000,1,35,25,10,35,1,1,1,25,875,139,1
1.330903,33,3,1,0,1,21,1,15000,1,35,27,8,8,1,1,1,2,16,491,2
0.792241,31,3,1,0,1,12,1,27500,1,35,17,18,55,1,5,1,20,1100,99,1
0.145703,8,2,1,0,1,21,1,40000,1,35,21,14,4,0,0,0,100,400,202,1
0.137407,8,3,1,0,1,9,1,62500,0,35,19,16,4,0,0,0,5,20,953,2
1.833453,40,2,1,0,1,24,1,40000,1,35,23,12,16,0,0,0,10,160,289,1
3.501866,40,3,1,0,1,20,1,40000,1,35,23,12,5,0,0,0,30,150,491,2
1.708498,40,3,1,0,1,11,0,22500,1,35,23,12,20,0,0,0,8,160,99,1
1.708498,40,3,1,0,1,12,1,40000,1,35,23,12,3,0,0,0,3,9,491,2
1.708498,40,2,1,0,1,24,1,62500,1,35,23,12,5,0,0,0,20,100,69,1
3.342202,40,3,1,0,1,12,1,15000,1,35,23,12,4,0,0,0,1,4,491,2
1.682067,40,3,1,0,1,12,0,27500,1,35,24,11,14,0,0,0,5,70,202,2
0.859147,21,3,1,0,1,9,1,27500,1,35,27,8,16,1,3,1,10,160,953,1
0.486384,49,2,1,0,1,12,1,15000,1,35,26,9,4,1,3,1,60,240,953,2
0.486384,49,3,1,0,1,12,1,40000,1,35,25,10,7,1,2,1,35,245,289,1
0.791316,49,2,1,0,1,10,1,27500,1,35,20,15,25,1,1,0,15,375,69,1
0.247687,8,3,1,0,1,12,1,40000,1,35,27,8,6,1,1,1,15,90,289,1
0.513539,49,2,1,4,0,12,1,15000,1,35,21,14,12,1,1,0,7,84,953,2
2.333942,23,2,1,0,1,12,1,40000,1,35,19,16,11,0,0,0,10,110,27,1
1.142458,36,1,1,0,1,12,1,62500,1,35,29,6,12,0,0,0,15,180,202,1
1.07541,36,3,1,0,1,12,1,40000,1,35,21,14,6,1,1,1,25,150,491,1
1.416403,23,3,1,0,1,26,1,85000,1,35,23,12,25,0,0,0,1,25,202,1
2.282781,23,1,1,0,1,22,1,40000,1,35,19,16,5,0,0,0,30,150,491,2
2.282781,23,1,1,0,1,22,1,40000,1,35,19,16,2,0,0,0,30,60,491,2
1.558043,23,2,1,0,1,12,1,62500,1,35,20,15,13,1,2,0,50,650,202,1
1.063336,36,2,1,0,1,12,1,27500,1,35,20,15,25,0,0,0,48,1200,491,2
0.641879,15,2,1,0,1,12,1,27500,1,35,10,25,10,1,1,1,3,30,491,2
1.341411,15,3,1,0,1,12,1,40000,1,35,22,13,10,0,0,0,40,400,289,1
0.649773,15,2,1,0,1,12,1,40000,1,35,23,12,2,0,0,0,60,120,139,1
1.282994,15,2,1,0,1,22,1,40000,1,35,25,10,35,1,3,1,3,105,289,1
0.625127,15,3,1,0,1,10,1,27500,1,35,21,14,1,1,1,1,11,11,289,1
0.635538,26,3,1,0,1,12,0,40000,1,35,23,12,1,1,1,1,35,35,45,1
0.582937,26,3,1,0,1,22,1,40000,1,35,23,12,6,1,1,1,8,48,202,2
0.935904,24,3,1,0,1,12,1,40000,1,35,21,14,1,1,1,1,75,75,491,1
0.6089,26,2,1,0,1,24,1,40000,1,35,27,8,6,1,1,1,15,90,99,1
0.60193,26,3,1,0,1,9,1,22500,1,35,16,19,50,0,0,0,20,1000,69,1
2.155093,50,3,1,0,1,12,0,15000,1,35,21,14,4,0,0,0,10,40,491,2
0.955127,50,2,1,0,1,11,1,15000,1,35,26,9,9,0,0,0,5,45,491,2
0.636843,26,3,1,3,0,12,0,27500,1,35,21,14,3,1,1,0,16,48,491,2
0.582937,26,3,1,0,1,12,1,40000,1,35,23,12,8,1,1,1,15,120,202,1
1.554413,26,2,1,0,1,9,1,27500,1,35,10,25,20,0,0,0,10,200,289,1
0.974526,50,2,1,0,1,22,1,40000,1,35,22,13,3,0,0,0,50,150,953,2
0.611912,16,3,1,0,1,12,1,40000,1,35,22,13,5,1,2,0,7,35,491,2
0.983907,50,2,1,0,1,24,1,62500,1,35,22,13,35,0,0,0,1,35,202,1
1.142868,24,3,1,0,1,12,1,27500,1,35,23,12,9,1,1,0,8,72,491,1
0.983907,50,3,1,0,1,12,1,22500,1,35,24,11,13,1,1,1,30,390,491,2
1.177701,24,2,1,0,1,12,0,40000,1,35,10,25,2,1,1,1,75,150,202,1
2.453312,26,2,1,4,0,12,1,22500,1,35,12,23,2,0,0,0,35,70,99,1
0.96163,24,3,1,0,1,12,1,62500,1,35,23,12,30,1,1,0,15,450,139,1
0.536765,16,2,1,0,1,12,1,85000,1,35,23,12,20,1,3,1,2,40,491,2
1.051907,16,2,1,0,1,12,1,27500,1,35,28,7,4,1,1,0,12,48,139,2
0.141134,35,1,1,0,1,12,1,40000,1,35,20,15,10,1,1,0,20,200,45,1
0.579419,38,2,1,0,1,12,1,40000,1,35,26,9,14,1,1,1,20,280,289,1
0.256174,29,3,1,0,1,26,1,62500,1,35,27,8,1,1,1,1,160,160,953,2
0.525353,38,2,1,0,1,12,0,22500,1,35,23,12,12,1,1,1,8,96,491,1
0.265344,29,3,1,0,1,23,1,40000,1,35,24,11,5,1,1,1,160,800,491,1
0.579303,38,2,1,0,1,21,0,62500,1,35,26,9,1,1,1,1,250,250,289,2
0.543282,38,2,1,0,1,20,1,62500,1,35,23,12,10,1,0,0,20,200,491,2
0.522797,38,3,1,0,1,25,1,27500,1,35,25,10,2,1,1,1,120,240,491,2
0.920266,48,3,1,0,1,12,1,40000,1,35,29,6,12,0,0,0,30,360,491,1
0.252668,2,2,0,0,1,22,1,62500,1,35,24,11,1,1,2,1,75,75,491,1
0.657074,15,2,1,0,1,11,1,15000,1,35,24,11,14,1,2,1,20,280,202,1
0.876123,47,2,1,0,1,11,1,40000,1,35,25,10,2,1,1,1,50,100,139,1
0.601806,41,3,1,4,0,12,1,5000,1,35,23,12,5,0,0,0,10,50,491,2
0.633905,18,3,1,0,1,12,1,22500,1,35,27,8,7,1,2,0,150,1050,491,1
0.759255,41,1,0,0,1,12,1,40000,1,35,20,15,1,0,0,0,5,5,953,2
0.709584,41,3,1,0,1,22,1,62500,1,35,30,5,21,1,10,1,15,315,953,1
0.791316,49,3,1,0,1,12,1,15000,1,35,22,13,3,0,0,0,15,45,289,2
1.020913,34,3,1,0,1,23,1,40000,1,35,25,10,8,1,5,1,40,320,491,1
1.025573,47,3,1,0,1,12,1,27500,1,35,25,10,1,1,0,0,30,30,202,1
0.803038,43,2,1,0,1,12,1,27500,1,35,26,9,15,0,0,0,8,120,953,1
0.803038,43,2,1,0,1,12,1,40000,1,35,27,8,30,1,1,1,7,210,289,1
1.011419,11,2,1,0,1,12,1,40000,1,35,20,15,14,1,2,1,2,28,491,2
0.801048,43,2,1,0,1,12,1,40000,1,35,23,12,32,1,2,0,6,192,289,1
1.533617,43,2,1,0,1,9,0,40000,1,35,25,10,30,0,0,0,10,300,953,1
1.568995,43,3,1,0,1,12,1,27500,1,35,28,7,20,1,1,1,8,160,491,1
1.637507,11,2,1,0,1,24,1,62500,1,35,20,15,1,0,0,0,2,2,953,2
0.803038,43,2,1,0,1,22,1,40000,1,35,20,15,40,1,2,0,25,1000,139,1
1.075474,11,1,1,0,1,12,1,62500,1,35,21,14,13,1,5,1,35,455,99,1
0.859216,1,1,1,0,1,12,1,40000,1,35,23,12,15,1,1,0,17,255,99,1
0.865908,1,2,1,0,1,9,1,15000,1,35,23,12,4,0,0,0,25,100,289,2
1.067441,11,2,1,0,1,21,1,22500,1,35,12,23,8,0,0,0,8,64,953,2
1.541281,19,2,1,0,1,12,1,40000,1,35,26,9,6,1,2,1,12,72,202,2
0.792665,19,3,1,0,1,24,1,40000,1,35,25,10,1,0,0,0,150,150,953,2
0.669271,4,3,1,0,1,24,1,85000,1,35,26,9,4,0,0,0,20,80,953,1
4.0459,44,2,1,0,1,25,1,40000,1,35,23,12,4,1,1,1,6.25,25,139,1
0.608143,4,3,1,0,1,12,1,15000,1,35,20,15,5,0,0,0,30,150,45,1
0.608143,4,3,1,0,1,12,1,15000,1,35,29,6,6,0,0,0,35,210,45,1
0.343067,32,3,0,4,0,12,1,15000,1,35,25,10,3,0,0,0,10,30,491,2
0.766042,19,3,1,0,1,24,1,62500,1,35,29,6,17,0,0,0,25,425,45,1
1.175162,4,3,1,0,1,21,1,27500,1,35,27,8,15,0,0,0,12,180,45,1
2.224315,44,1,1,0,1,24,1,62500,1,35,25,10,3,0,0,0,900,2700,491,1
2.242423,44,3,1,0,1,24,1,62500,1,35,25,10,3,1,2,1,25,75,289,1
2.242423,44,3,1,0,1,24,1,40000,1,35,29,6,6,1,1,1,5,30,491,1
0.637503,4,2,1,0,1,22,1,40000,1,35,25,10,10,1,1,1,100,1000,289,1
6.661202,44,1,1,0,1,22,1,62500,1,35,23,12,3,0,0,0,50,150,45,1
1.534716,44,2,1,0,1,26,1,85000,1,35,27,8,3,0,0,0,200,600,45,1
1.273317,25,2,1,0,1,12,0,40000,1,35,25,10,6,1,0,0,75,450,45,1
2.045169,44,2,1,0,1,12,0,15000,0,35,20,15,10,0,0,0,20,200,953,2
0.462109,17,2,1,0,1,12,1,27500,1,35,21,14,25,0,0,0,1,25,491,2
0.146582,35,2,1,0,1,12,0,22500,1,35,22,13,10,1,1,0,6,60,491,2
0.484432,17,2,1,0,1,12,1,40000,1,35,23,12,14,0,0,0,9,126,491,2
0.490603,17,2,1,0,1,24,1,27500,1,35,22,13,2,1,1,0,13,26,289,2
0.597805,6,1,1,0,1,22,1,40000,1,35,21,14,1,0,0,0,400,400,491,1
0.350148,45,2,1,0,1,12,0,22500,1,35,23,12,2,0,0,0,70,140,9,1
0.597805,6,3,0,0,1,24,1,40000,1,35,21,14,2,0,0,0,50,100,139,1
0.677773,3,2,1,0,1,24,1,62500,1,35,26,9,10,0,0,0,70,700,289,1
0.399455,28,2,1,0,1,21,0,22500,1,35,29,6,30,1,2,1,25,750,27,1
0.30799,35,2,1,0,1,12,1,40000,1,35,19,16,2,0,0,0,20,40,202,1
0.950812,17,1,1,0,1,22,1,40000,1,35,23,12,15,0,0,0,12,180,27,1
0.230151,42,3,1,0,1,12,1,40000,1,35,22,13,2,1,1,0,5,10,45,2
0.370277,42,2,1,0,1,20,0,27500,1,35,5,30,1,1,1,0,120,120,99,1
0.410213,28,3,1,0,1,12,1,40000,1,35,27,8,30,0,0,0,8,240,69,1
0.350218,35,3,1,0,1,26,1,40000,1,35,23,12,6,0,0,0,5,30,69,2
0.755445,37,3,1,0,1,12,0,40000,1,35,24,11,1,0,0,0,250,250,99,1
0.677092,45,1,1,0,1,22,1,40000,1,35,21,14,2,0,0,0,100,200,953,2
0.677092,45,1,1,0,1,21,1,27500,1,35,30,5,1,0,0,0,50,50,69,1
0.677092,45,2,1,0,1,21,1,40000,1,35,29,6,3,0,0,0,50,150,289,1
0.4059,45,3,1,0,1,22,1,40000,1,35,23,12,2,0,0,0,70,140,491,2
0.268574,27,3,0,0,1,12,1,40000,1,35,23,12,8,1,1,1,8,64,27,1
0.614718,27,2,1,0,1,12,1,15000,1,35,21,14,3,1,1,0,10,30,289,2
0.853107,45,2,1,0,1,12,1,40000,1,35,19,16,3,0,0,0,100,300,491,2
0.656135,6,2,1,0,1,12,0,15000,1,35,16,19,3,0,0,0,7,21,45,2
0.213116,42,2,1,0,1,12,1,40000,1,35,25,10,5,1,3,1,40,200,953,1
0.146582,35,3,1,0,1,25,1,62500,1,35,22,13,2,1,2,0,45,90,491,2
0.381133,42,3,1,0,1,22,1,40000,0,35,10,25,3,1,1,0,5,15,139,1
0.410213,28,2,1,0,1,12,0,27500,1,35,23,12,3,0,0,0,10,30,202,1
0.730395,37,3,1,0,1,12,1,22500,1,35,20,15,20,0,0,0,5,100,491,1
0.767521,37,2,1,0,1,23,1,85000,1,35,25,10,30,1,3,1,10,300,491,1
0.871919,3,1,1,0,1,24,1,22500,1,35,22,13,1,0,0,0,200,200,289,1
0.4059,45,2,1,0,1,22,1,27500,1,35,19,16,3,1,1,0,50,150,491,1
0.677092,45,2,1,0,1,22,1,22500,1,35,23,12,1,0,0,0,200,200,491,2
0.253194,27,2,1,0,1,12,1,27500,1,35,25,10,8,1,2,1,25,200,202,1
0.755637,45,3,1,0,1,25,1,40000,1,35,33,2,2,1,1,0,65,130,202,1
0.714009,12,2,1,0,1,12,1,40000,1,35,25,10,1,0,0,0,1000,1000,69,1
0.387322,7,2,1,0,1,12,1,40000,1,36,16,20,4,0,0,0,5,20,289,2
0.226616,30,3,1,0,1,24,1,62500,1,36,23,13,5,0,0,0,2,10,139,1
0.595588,20,2,1,0,1,22,1,40000,1,36,21,15,4,0,0,0,150,600,289,2
0.231162,30,3,1,0,1,22,0,62500,1,36,24,12,10,0,0,0,10,100,491,2
0.445054,30,2,1,0,1,22,1,62500,1,36,26,10,5,0,0,0,2,10,9,1
0.239131,30,3,1,0,1,26,1,40000,1,36,0,36,20,0,0,0,1,20,289,1
0.236784,30,3,1,0,1,23,1,62500,1,36,24,12,2,1,2,0,1000,2000,45,1
0.57583,22,3,1,0,1,22,1,40000,1,36,22,14,4,1,1,0,3,12,289,2
0.342188,20,2,1,0,1,12,0,15000,1,36,16,20,1,0,0,0,25,25,953,2
0.186213,46,2,1,0,1,12,1,40000,1,36,23,13,14,0,0,0,30,420,202,2
0.456638,30,3,1,0,1,24,1,62500,1,36,26,10,10,1,1,1,14,140,491,1
0.182013,46,3,1,0,1,12,0,22500,1,36,22,14,20,1,2,1,6,120,202,1
2.876538,33,1,1,0,1,9,1,22500,1,36,20,16,3,0,0,0,30,90,99,1
0.589328,20,2,1,0,1,24,0,40000,1,36,28,8,12,0,0,0,15,180,953,1
0.355327,46,2,1,0,1,26,0,40000,1,36,5,31,2,1,0,0,20,40,491,2
0.416033,46,2,1,0,1,12,1,40000,1,36,29,7,5,0,0,0,20,100,289,1
0.135798,8,2,1,0,1,26,1,85000,1,36,24,12,11,1,1,1,13.636364,150,289,1
0.145703,8,1,1,0,1,10,0,85000,1,36,19,17,70,1,1,1,13,910,953,1
0.145703,8,3,1,0,1,12,1,15000,1,36,23,13,6,1,3,1,15,90,202,1
0.136666,8,2,1,0,1,21,1,62500,1,36,26,10,15,0,0,0,10,150,491,2
1.598457,31,3,1,0,1,12,1,5000,1,36,23,13,6,0,0,0,10,60,491,2
0.249031,8,1,1,0,1,12,1,40000,1,36,25,11,12,1,2,1,8,96,202,1
0.48811,49,3,1,0,1,12,1,22500,1,36,21,15,3,1,1,1,10,30,491,1
1.708498,40,3,1,0,1,12,1,40000,1,36,24,12,25,0,0,0,10,250,289,1
3.537948,40,1,1,0,1,12,1,40000,1,36,24,12,5,1,1,1,25,125,139,1
1.708498,40,1,1,0,1,21,1,40000,1,36,24,12,3,0,0,0,50,150,99,1
0.48811,49,3,1,0,1,12,0,27500,1,36,21,15,7,0,0,0,5,35,491,1
1.142458,36,3,1,0,1,10,1,40000,1,36,20,16,5,1,1,1,25,125,491,1
1.07541,36,3,1,0,1,12,1,85000,1,36,28,8,6,0,0,0,10,60,289,1
1.416403,23,3,1,0,1,20,1,27500,1,36,27,9,6,0,0,0,40,240,491,1
1.146173,36,3,1,0,1,12,1,27500,1,36,21,15,1,0,0,0,125,125,491,1
1.063336,36,3,1,0,1,12,1,27500,1,36,23,13,3,0,0,0,7,21,491,2
1.07541,36,3,1,0,1,12,1,40000,1,36,24,12,2,0,0,0,2,4,953,2
1.436446,23,2,1,0,1,21,1,40000,1,36,6,30,2,1,1,1,75,150,491,2
1.444807,23,3,1,4,0,12,1,5000,1,36,26,10,4,0,0,0,1,4,202,2
3.14706,36,3,1,0,1,11,1,15000,1,36,22,14,1,0,0,0,3,3,491,2
2.250725,23,2,1,0,1,12,1,62500,1,36,21,15,4,0,0,0,22,88,69,1
1.413463,23,3,1,0,1,12,1,15000,1,36,24,12,13,1,2,1,20,260,69,1
0.621239,15,1,1,0,1,12,1,27500,1,36,23,13,1,0,0,0,10,10,99,1
0.649525,15,3,1,0,1,12,1,22500,1,36,29,7,4,0,0,0,2,8,139,1
0.625127,15,2,1,0,1,12,1,40000,1,36,27,9,25,0,0,0,2,50,953,2
0.76004,18,3,1,0,1,10,1,27500,1,36,24,12,5,0,0,0,5,25,491,1
0.621239,15,2,1,0,1,22,1,40000,1,36,26,10,6,0,0,0,3,18,491,2
1.554413,26,2,1,4,0,12,1,62500,1,36,28,8,6,0,0,0,1,6,289,1
0.60193,26,3,1,0,1,12,1,22500,1,36,22,14,4,0,0,0,1,4,69,1
0.557583,16,2,1,0,1,11,1,40000,1,36,26,10,16,1,1,1,10,160,491,2
0.535427,16,2,1,0,1,12,1,15000,1,36,31,5,1,0,0,0,5,5,491,2
1.536621,26,2,1,0,1,12,1,40000,1,36,23,13,2,1,2,1,85,170,45,1
0.535427,16,3,1,0,1,12,1,27500,1,36,25,11,5,1,1,1,7,35,45,1
0.935904,24,3,0,0,1,12,1,40000,1,36,26,10,1,1,1,0,200,200,69,1
0.60193,26,2,1,0,1,12,1,40000,1,36,31,5,14,0,0,0,5,70,9,1
0.582937,26,3,1,0,1,11,1,40000,1,36,25,11,5,0,0,0,6,30,99,2
1.536621,26,2,1,2,0,12,1,22500,1,36,26,10,7,0,0,0,10,70,491,1
0.974526,50,3,1,2,0,12,0,5000,1,36,24,12,14,1,1,1,15,210,491,2
0.983907,50,3,1,0,1,12,1,62500,1,36,24,12,20,1,3,1,10,200,491,2
0.944449,50,1,1,0,1,12,1,40000,1,36,20,16,2,1,1,0,100,200,289,2
0.936063,26,2,1,0,1,12,1,62500,1,36,22,14,1,1,1,0,75,75,491,2
1.038282,24,2,1,0,1,24,1,40000,1,36,26,10,1,0,0,0,175,175,491,1
1.177701,24,2,1,0,1,12,1,62500,1,36,26,10,20,0,0,0,20,400,99,1
0.983907,50,2,1,0,1,12,1,62500,1,36,23,13,63,1,2,1,18,1134,953,1
1.21144,24,2,1,0,1,12,1,22500,1,36,33,3,7,0,0,0,6,42,953,2
0.886564,26,3,1,4,0,10,0,5000,1,36,28,8,9,1,1,1,2,18,289,1
1.049285,16,2,1,0,1,12,1,40000,1,36,20,16,6,1,1,0,1,6,289,1
0.96163,24,3,1,0,1,12,1,40000,1,36,24,12,2,1,1,1,60,120,491,2
0.983907,50,3,1,0,1,12,1,27500,1,36,23,13,20,0,0,0,2,40,491,2
0.141057,35,2,1,0,1,12,0,15000,1,36,24,12,25,1,2,1,60,1500,491,1
0.964322,50,2,1,0,1,24,1,40000,1,36,24,12,30,0,0,0,10,300,953,2
0.543282,38,1,1,0,1,12,0,40000,1,36,21,15,1,0,0,0,120,120,202,1
0.904853,48,3,1,0,1,12,1,27500,1,36,20,16,1,0,0,0,400,400,953,1
1.079923,38,2,1,0,1,12,1,40000,1,36,24,12,6,1,2,1,32,192,202,1
3.430652,5,2,1,0,1,23,1,62500,1,36,28,8,3,1,1,1,120,360,491,2
0.831854,13,2,1,0,1,22,1,62500,1,36,27,9,6,1,1,1,17,102,953,2
0.341025,13,2,1,0,1,26,1,85000,1,36,24,12,1,1,1,1,200,200,9,2
0.277946,13,2,1,0,1,12,1,40000,1,36,24,12,10,1,1,1,5,50,491,2
0.920266,48,2,1,4,0,12,0,22500,1,36,22,14,1,1,1,1,20,20,491,2
0.342945,13,3,1,0,1,22,1,27500,1,36,28,8,6,0,0,0,20,120,491,1
0.339394,13,2,1,0,1,23,1,40000,1,36,24,12,4,1,1,1,30,120,491,1
0.9074,48,1,1,0,1,26,0,40000,1,36,21,15,6,0,0,0,35,210,491,2
0.099977,2,3,1,0,1,20,1,85000,1,36,24,12,1,1,1,1,1020,1020,491,2
0.097644,2,3,1,0,1,26,1,85000,1,36,24,12,1,1,2,1,500,500,69,1
0.859147,21,3,1,0,1,12,1,15000,1,36,22,14,1,1,4,0,600,600,953,1
0.633905,18,3,1,0,1,8,1,22500,1,36,25,11,8,0,0,0,7,56,491,2
1.142458,36,3,1,0,1,12,1,27500,1,36,20,16,3,1,1,1,20,60,491,2
0.76004,18,1,1,0,1,21,1,62500,1,36,20,16,4,1,1,0,21,84,491,1
0.715803,47,3,0,0,1,12,1,40000,1,36,24,12,33,1,2,1,10,330,491,2
0.670022,41,3,1,0,1,10,1,40000,1,36,31,5,35,1,3,1,15,525,139,1
0.986617,34,3,1,0,1,24,1,27500,1,36,30,6,40,1,3,1,30,1200,69,1
0.633905,18,2,1,0,1,12,1,40000,1,36,26,10,6,1,2,1,100,600,289,1
0.876123,47,3,1,0,1,12,1,22500,1,36,24,12,5,1,1,1,7,35,139,1
0.676054,41,3,1,0,1,24,1,40000,1,36,30,6,25,0,0,0,6,150,99,1
0.486384,49,3,1,0,1,12,1,15000,1,36,27,9,25,1,2,1,6,150,69,1
1.020913,34,1,1,0,1,12,1,62500,1,36,28,8,12,1,3,1,15,180,953,1
1.020913,34,2,1,0,1,22,1,40000,1,36,23,13,5,0,0,0,20,100,491,1
0.601806,41,3,1,0,1,12,1,27500,1,36,24,12,10,1,1,1,10,100,953,2
0.699794,41,2,0,0,1,9,0,15000,1,36,21,15,4,0,0,0,10,40,491,1
0.803038,43,3,1,0,1,22,1,40000,1,36,30,6,8,1,2,1,400,3200,202,1
1.927965,1,2,1,0,1,9,0,15000,1,36,24,12,5,0,0,0,25,125,953,2
0.788416,43,2,1,0,1,12,1,40000,1,36,24,12,2,0,0,0,12,24,289,2
0.832821,1,3,1,0,1,12,1,40000,1,36,24,12,20,1,0,0,9,180,289,1
1.120813,11,2,1,0,1,12,1,5000,1,36,25,11,5,1,2,0,20,100,202,1
1.075474,11,1,1,0,1,22,0,62500,1,36,30,6,3,0,0,0,75,225,139,2
0.803038,43,3,1,4,0,12,1,40000,1,36,26,10,25,1,7,1,1,25,289,1
1.980145,11,3,0,4,0,6,1,5000,1,36,26,10,10,1,3,1,5,50,953,1
0.832821,1,3,1,0,1,12,1,15000,1,36,20,16,8,0,0,0,50,400,491,1
0.774864,19,3,1,0,1,12,1,62500,1,36,29,7,20,0,0,0,2,40,202,1
0.733726,19,3,1,0,1,12,1,62500,1,36,29,7,4,1,3,1,150,600,9,1
0.720893,32,1,1,4,0,12,1,15000,1,36,24,12,1,0,0,0,300,300,202,2
2.223955,44,1,1,0,1,22,1,40000,1,36,16,20,6,1,2,1,48,288,139,1
2.223955,44,1,1,0,1,25,1,62500,1,36,22,14,7,1,3,1,50,350,289,2
0.669271,4,3,1,0,1,11,1,15000,1,36,30,6,3,0,0,0,50,150,202,1
3.12905,19,3,1,0,1,10,0,22500,1,36,22,14,4,1,3,1,38,152,202,2
4.039434,44,2,1,0,1,8,1,15000,1,36,20,16,6,0,0,0,15,90,491,2
2.326256,44,3,1,0,1,12,1,22500,1,36,27,9,12,0,0,0,10,120,289,2
0.766042,19,2,1,0,1,12,1,62500,1,36,22,14,10,1,1,1,5,50,289,2
0.766042,19,2,1,0,1,12,1,62500,1,36,30,6,6,0,0,0,20,120,491,1
0.748517,25,2,1,0,1,10,1,27500,1,36,30,6,1,0,0,0,25,25,953,2
0.700359,25,2,1,0,1,22,1,40000,1,36,28,8,45,1,8,1,6,270,491,2
0.720893,32,3,1,0,1,21,1,40000,1,36,6,30,1,0,0,0,140,140,289,2
0.766042,19,2,1,0,1,24,1,40000,1,36,29,7,2,0,0,0,15,30,953,2
0.731004,19,2,1,0,1,8,1,40000,1,36,28,8,10,1,3,1,5,50,491,2
0.731004,19,3,1,0,1,12,1,15000,1,36,25,11,35,1,1,1,20,700,289,1
0.608143,4,3,1,0,1,12,0,15000,1,36,31,5,6,1,2,0,10,60,953,2
0.608143,4,3,1,0,1,12,0,22500,1,36,30,6,20,0,0,0,5,100,139,1
1.24831,4,2,1,0,1,12,1,22500,1,36,29,7,1,0,0,0,80,80,202,2
0.733726,19,1,1,0,1,26,1,27500,1,36,26,10,9,0,0,0,40,360,289,1
2.223955,44,3,1,0,1,26,1,40000,1,36,30,6,1,1,2,1,300,300,69,1
1.176318,4,2,1,0,1,10,1,22500,1,36,22,14,3,0,0,0,10,30,202,1
0.700992,25,2,1,0,1,26,1,40000,1,36,26,10,9,1,3,1,83.333333,750,45,1
0.767521,37,3,1,0,1,9,1,27500,1,36,24,12,21,1,2,1,3,63,9,1
0.731004,19,2,1,4,0,12,1,15000,1,36,29,7,40,1,3,1,10,400,491,1
